ID,Cv
mp-5475,76.87841924816294
mp-5621,179.12383665650242
mp-10378,94.7050320465128
mp-20832,169.7793209845044
mp-22913,48.341903440049855
mp-27562,182.2820149600484
mp-553374,242.8597616327287
mp-7825,191.57398908243235
mp-14175,236.83493470428408
mp-16577,248.8815974829404
mp-3288,232.31214246075857
mp-7297,199.32886484353247
mp-754517,220.01267027227195
mp-10086,134.1942874033706
mp-35152,109.00108641778104
mp-3731,190.77670816475805
mp-5878,113.1582117359178
mp-961646,69.7734345883349
mp-989407,184.9814708043092
mp-23263,194.80613776928
mp-2741,65.7899808671609
mp-28377,123.24483660548673
mp-3654,109.98500947451755
mp-7446,233.75870322157604
mp-7470,262.43438070907456
mp-8697,159.00132244967858
mp-23949,85.59556411839769
mp-30373,49.55385953911872
mp-961693,71.89117324618313
mp-13946,199.9609370303826
mp-13948,201.0490161008614
mp-23040,94.22945229355844
mp-2600,49.3485180500486
mp-753260,85.90448097799712
mp-755293,161.0003789820741
mp-989532,176.0381764097212
mp-989538,197.62085221937045
mp-9126,170.08747635354464
mp-23009,89.82115727129784
mp-989536,196.77530799524376
mp-989605,205.0168522174744
mp-3839,191.66128694675848
mp-573721,235.22936928421592
mp-8399,116.2518677478422
mp-961687,71.19855462680377
mp-15684,193.22912540064328
mp-19717,49.361721609569024
mp-6088,179.07256166506312
mp-677335,97.34313292983984
mp-12509,174.33288961992093
mp-3277,89.46044411928797
mp-7921,161.18472374562924
mp-13676,209.20425817846728
mp-5280,199.2072045430488
mp-632319,40.94079254631392
mp-6984,233.45234757561337
mp-752676,324.33137709976546
mp-8177,69.30188982863591
mp-8873,108.39486679566303
mp-9125,168.3693767651125
mp-13097,143.79865681190034
mp-23036,211.39923179185985
mp-7467,161.0056349808107
mp-8446,189.7212775426706
mp-8881,88.33271887737413
mp-989520,190.3766975859688
mp-1008223,47.50281528940149
mp-10481,293.3584833880839
mp-989571,240.50008731246763
mp-20015,163.6241319627009
